review,reasoning,sentiment_score,politeness_score
"The paper presents a new environment, called Retro Learning Environment (RLE), for reinforcement learning. The authors focus on Super Nintendo but claim that the interface supports many others (including ALE). Benchmark results are given for standard algorithms in 5 new Super Nintendo games, and some results using a new *rivalry metric*. These environments (or, more generally, standardized evaluation methods like public data sets, competitions, etc.) have a long history of improving the quality of AI and machine learning research. One example in the past few years was the Atari Learning Environment (ALE) which has now turned into a standard benchmark for comparison of algorithms and results. In this sense, the RLE could be a worthy contribution to the field by encouraging new challenging domains for research. That said, the main focus of this paper is presenting this new framework and showcasing the importance of new challenging domains. The results of experiments themselves are for existing algorithms. There are some new results that show reward shaping and policy shaping (having a bias toward going right in Super Mario) help during learning. And, yes, domain knowledge helps, but this is obvious. The rivalry training is an interesting idea, when training against a different opponent, the learner overfits to that opponent and forgets to play against the in-game AI; but then oddly, it gets evaluated on how well it does against the in-game AI! Also the part of the paper that describes the scientific results (especially the rivalry training) is less polished, so this is disappointing. In the end, I*m not very excited about this paper. I was hoping for a more significant scientific contribution to accompany in this new environment. It*s not clear if this is necessary for publication, but also it*s not clear that ICLR is the right venue for this work due to the contribution being mainly about the new code (for example, mloss.org could be a better *venue*, JMLR has an associated journal track for accompanying papers: http://www.jmlr.org/mloss/) --- Post response: Thank you for the clarifications. Ultimately I have not changed my opinion on the paper. Though I do think RLE could have a nice impact long-term, there is little new science in this paper, ad it*s either too straight-forward (reward shaping, policy-shaping) or not quite developed enough (rivalry training).","The reviewer's sentiment appears to be mixed with a lean towards negative. While they acknowledge the potential contribution of the RLE to the field, they express disappointment in the lack of significant scientific contribution and polish in the paper. The reviewer's use of phrases like 'I'm not very excited about this paper' and 'it's disappointing' indicate a negative sentiment. However, they do not dismiss the work entirely and recognize the long-term impact, which prevents the sentiment from being entirely negative. The language used is formal and constructive, without any personal attacks or overly harsh criticism, which suggests a relatively polite tone. The reviewer provides clear and specific feedback, which is a sign of a professional and respectful review.",-40,70
"This paper proposes an attention mechanism which is essentially a gating on every spatial feature. Though they claim novelty through the attention being progressive, progressive attention has been done before [Spatial Transformer Networks, Deep Networks with Internal Selective Attention through Feedback Connections], and the element-wise multiplicative gates are very similar to convolutional LSTMs and Highway Nets. There is a lack of novelty and no significant results. Pros: - The idea of progressive attention on features is good, but has been done in [Spatial Transformer Networks, Deep Networks with Internal Selective Attention through Feedback Connections] - Good visualisations. Cons: - No progressive baselines were evaluated, e.g. STN and HAN at every layer acting on featuremaps. - Not clear how the query is fed into the localisation networks of baselines. - The difference in performance between author-made synthetic data and the Visual Genome datasets between baselines and PAN is very different. Why is this? There is no significant performance gain on any standard datasets. - No real novelty.","The sentiment of the review is negative, as the reviewer points out a lack of novelty and significant results in the paper. They mention that the idea of progressive attention has been done before, and they list several specific areas where the paper falls short, such as not evaluating progressive baselines and not providing clear performance gains on standard datasets. The language used is direct and critical but not rude or disrespectful. The reviewer provides a balanced view by mentioning a positive aspect (good visualizations), but the overall tone is critical of the work's originality and impact.",-60,70
"The paper is an extension of the matching networks by Vinyals et al. in NIPS2016. Instead of using all the examples in the support set during test, the method represents each class by the mean of its learned embeddings. The training procedure and experimental setting are very similar to the original matching networks. I am not completely sure about its advantages over the original matching networks. It seems to me when dealing with 1-shot case, these two methods are identical since there is only one example seen in this class, so the mean of the embedding is the embedding itself. When dealing with 5-shot case, original matching networks compute the weighted average of all examples, but it is at most 5x cost. The experimental results reported for prototypical nets are only slightly better than matching networks. I think it is a simple, straightforward, novel extension, but I am not fully convinced its advantages.","The reviewer's sentiment appears to be cautiously critical. They acknowledge the paper as a 'simple, straightforward, novel extension' which is positive, but also express doubt about its advantages over the original work, indicating a lack of full conviction in the paper's contributions. This suggests a sentiment that is not overtly negative but includes skepticism. The language used is polite and academic, with no use of rude or confrontational language. The reviewer's critique is framed constructively, focusing on the comparison of the method with previous work and questioning its efficacy in a professional manner.",20,80
"The authors try to address the issue of data efficiency in deep reinforcement learning by meta-learning a reinforcement learning algorithm using a hand-designed reinforcement learning algorithm (TRPO in this case). The experiments suggest comparable performance to models with prior knowledge of the distribution over environments for bandit tasks, and experiments on random maze navigation from vision is shown as well, though the random maze experiments would benefit from a clearer explanation. It was not obvious from the text how their experiments supported the thesis of the paper that the learned RL algorithm was effectively performing one-shot learning. The subject of the paper is also strikingly similar to the recently-posted paper Learning to Reinforcement Learn (https://arxiv.org/pdf/1611.05763.pdf), and while this paper was posted after the ICLR deadline, the authors should probably update the text to reflect the state of this rapidly-advancing field.","The reviewer's sentiment appears to be cautiously constructive, acknowledging the authors' attempt to address a significant issue in deep reinforcement learning and noting that the experiments suggest comparable performance. However, the reviewer also points out areas that require improvement, such as the need for clearer explanations and the necessity to update the paper to reflect recent advancements in the field. The language used is professional and offers constructive criticism without any harsh or overly negative wording. Therefore, the sentiment is slightly positive as the reviewer recognizes the work's potential but also sees room for improvement. The politeness is high, as the critique is delivered in a respectful and academic tone.",25,75
The paper proposes an architecture called ReasoNet that reason over the relation. The paper addresses important tasks but there are many other related works. The comparison to other methods are not comprehensive. The Graph Reachability dataset is not a good example to use.,"The sentiment of the review appears to be critical but not overtly negative, as it acknowledges the importance of the tasks addressed by the paper but points out the lack of comprehensive comparison and the unsuitability of the dataset used. The language used is straightforward and does not contain any personal attacks or overly harsh criticism, suggesting a neutral to slightly negative sentiment. The politeness is maintained throughout the review; the reviewer provides feedback without using inflammatory or disrespectful language, indicating a polite tone.",-40,70
"The paper presents a repurposing of rectified factor networks proposed earlier by the same authors to biclustering. The method seems potentially quite interesting but the paper has serious problems in the presentation. Quality: The method relies mainly on techniques presented in a NIPS 2015 paper by (mostly) the same authors. The experimental procedure should be clarified further. The results (especially Table 2) seem to depend critically upon the sparsity of the reported clusters, but the authors do not explain in sufficient detail how the sparsity hyperparameter is determined. Clarity: The style of writing is terrible and completely unacceptable as a scientific publication. The text looks more like an industry white paper or advertisement, not an objective scientific paper. A complete rewrite would be needed before the paper can be considered for publication. Specifically, all references to companies using your methods must be deleted. Additionally, Table 1 is essentially unreadable. I would recommend using a figure or cleaning up the table by removing all engineering notation and reporting numbers per 1000 so that e.g. *0.475 +/- 9e-4* would become *475 +/- 0.9*. In general figures would be preferred as a primary means for presenting the results in text while tables can be included as supplementary information. Originality: The novelty of the work appears limited: the method is mostly based on a NIPS 2015 paper by the same authors. The experimental evaluation appears at least partially novel, but for example the IBD detection is very similar to Hochreiter (2013) but without any comparison. Significance: The authors* strongest claim is based on strong empirical performance in their own benchmark problems. It is however unclear how useful this would be to others as there is no code available and the details of the implementation are less than complete. Furthermore, the method depends on many specific tuning parameters whose tuning method is not fully defined, leaving it unclear how to guarantee the generalisation of the good performance.","The reviewer's sentiment appears to be quite negative, as they describe serious problems with the paper's presentation, call the writing style 'terrible and completely unacceptable,' and suggest a complete rewrite. They also criticize the originality and significance of the work. However, they do acknowledge that the method is 'potentially quite interesting,' which prevents the sentiment from being the lowest possible. The language used is direct and harsh, especially with phrases like 'terrible and completely unacceptable,' which are not typical of polite academic discourse. Despite the harshness, the reviewer does not resort to personal attacks or unprofessional language, which prevents the politeness score from being the lowest possible.",-80,-70
"The paper introduces a time dependent recommender system based on point processes parametrized by time dependent user and item latent representations. The later are modeled as coupled – autoregressive processes – i.e. the representation of a user/item changes when he interacts with an item/user, and is a function of both the user and the item representations before time t. This is called coevolution here and the autoregressive process is called recurrent NN. The model may also incorporate heterogeneous inputs. Experiments are performed on several datasets, and the model is compared with different baselines. There are several contributions in the paper: 1) modeling recommendation via parametrized point processes where the parameter dynamics are modeled by latent user/item representations, 2) an optimization algorithm for maximizing the likelihood of this process, with different technical tricks that seem to break its intrinsic complexity, 3) evaluation experiments for time dependent recommendation. The paper by the same authors (NIPS 2016) describes a similar model of continuous time coevolution, and a similar evaluation. The difference lies in the details of the model: the point process model is not the same and of the latent factor dynamic model is slightly different, but the modeling approach and the arguments are exactly the same. By the end, one does not know what makes this model perform better than the one proposed in NIPS, is it the choice for the process, the new parametrization? Both are quite similar. There is no justification on the choice of the specific form of the point process in the two papers. Did the authors tried other forms as well? The same remark applies for the form of the dynamical process: the non-linearity used for the modeling of the latent user/item vectors here is limited to a sigmoid function, which probably does not change much w.r.t. a linear model, but there is no evidence of the role of this non linearity in the paper. Note that there are some inconsistencies between the results in the two papers. Concerning the evaluation, the authors introduce two criteria. I did not get exactly how they evaluate the item recommendation: it is mentioned that at each time t, the model predicts the item the user will interact with. Do you mean, the next item the user will interact with after time t? For the time prediction, why is it a relevant metric for recommendation? A comparison of the complexity, or execution time of the different methods would be helpful. The complexity of your method is apparently proportional to #items*#users, what are the complexity limits of your methods. Overall, the paper is quite nice and looks technically sound, albeit many details are missing. On the other hand, I have a mixed feeling because of the similarity with NIPS paper. The authors should have make a better work at convincing us that this is not a marginal extension of previous work by the authors. I was not convinced either by the evaluation criteria and there is no evidence that the model can be used for large datasets.","The reviewer's sentiment appears to be mixed, with positive remarks about the paper being 'quite nice and looks technically sound' but also expressing a 'mixed feeling' due to the similarity with previous work. The reviewer's concerns about the evaluation criteria and the model's scalability for large datasets suggest a critical but balanced view. Therefore, the sentiment is neither strongly positive nor negative, but cautiously optimistic with reservations. The language used is formal and constructive, with no signs of rudeness or disrespect, indicating a high level of politeness.",25,75
"This paper proposes the RIMs that unrolls variational inference procedure. The author claims that the novelty lies in the separation of the model and inference procedure, making the MAP inference as an end-to-end approach. The effectiveness is shown in image restoration experiments. While unrolling the inference is not new, the author does raise an interesting perspective towards the `model-free* configuration, where model and inference are not separable and can be learnt jointly. However I do not quite agree the authors* argument regarding [1] and [2]. Although both [1] and [2] have pre-defined MAP inference problem. It is not necessarily that a separate step is required. In fact, both do not have either a pre-defined prior model or an explicit prior evaluation step as shown in Fig. 1(a). I believe that the implementation of both follows the same procedure as the proposed, that could be explained through Fig. 1(c). That is to say, the whole inference procedure eventually becomes a learnable neural network and the energy is implicitly defined through learning the parameters. Moreover, the RNN block architecture (GRU) and non-linearity (tanh) restrict the flexibility and implicitly form the inherent family of variational energy and inference algorithm. This is also similar with [1] and [2]. Based on that fact, I have the similar feeling with R1 that the novelty is somewhat limited. Also some discussions should be added in terms of the architecture and nonlinearity that you have chosen.","The reviewer's sentiment appears to be critical but constructive. They acknowledge the interesting perspective of the paper but disagree with some of the author's arguments, suggesting that the novelty is somewhat limited. The language used is academic and respectful, with no signs of rudeness or personal attacks. The reviewer provides specific feedback and comparisons with other works, which indicates a neutral to slightly negative sentiment due to the criticism but remains polite and professional in their discourse.",-30,70
"This paper presents a modified gated RNN caled GRU-D that deals with time series which display a lot of missing values in their input. They work on two fronts. The first deals with the missing inputs directly by using a learned convex combination of the previous available value (forward imputation) and the mean value (mean imputation). The second includes dampening the recurrent layer not unlike a second reset gate, but parametrized according to the time elapsed since the last available value of each attributes. Positives ------------ - Clear definition of the task (handling missing values for classification of time series) - Many interesting baselines to test the new model against. - The model presented deals with the missing values in a novel, ML-type way (learn new dampening parameters). - The extensive tests done on the datasets is probably the greatest asset of this paper. Negatives ------------- - The paper could use some double checking for typos. - The Section A.2.3 really belongs in the main article as it deals with important related works. Swap it with the imprecise diagrams of the model if you need space. - No mention of any methods from the statistics litterature. Here are the two main points of this review that informs my decision: 1. The results, while promising, are below expectations. The paper hasn’t been able to convince me that GRU-simple (without intervals) isn’t just as well-suited for the task of handling missing inputs as GRU-D. In the main paper, GRU-simple is presented as the main baseline. Yet, it includes a lot of extraneous parameters (the intervals) that, according to Table 5, probably hurts the model more than it helps it. Having a third of it’s parameters being of dubious value, it brings the question of the fairness of the comparison done in the main paper, especially since in the one table where GRU-simple (without intervals) is present, GRU-D doesn’t significantly outperforms it. 2. My second concern, and biggest, is with some claims that are peppered through the paper. The first is about the relationship with the presence rate of data in the dataset and the diagnostics. I might be wrong, but that only indicates that the doctor in charge of that patient requested the relevant analyses be done according to the patient’s condition. That would mean that an expert system based on this data would always seem to be one step behind. The second claim is the last sentence of the introduction, which sets huge expectations that were not met by the paper. Another is that “simply concatenating masking and time interval vectors fails to exploit the temporal structure of missing values” is unsubstantiated and actually disproven later in the paper. Yet another is the conclusion that since GRU models displayed the best improvement between a subsample of the dataset and the whole of it means that the improvement is going to continue to grow as more data is added. This fails to consider that non-GRU models actually started with much better results than most GRU ones. Lastly is their claim to capture informative missingness by incorporating masking and time intervals directly inside the GRU architecture. While the authors did make these changes, the fact that they also concatenate the mask to the input, just like GRU-simple (without intervals), leads me to question the actual improvement made by GRU-D. Given that, while I find that the work that has been put into the paper is above average, I wouldn’t accept that paper without a reframing of the findings and a better focus on the real contribution of this paper, which I believe is the novel way to parametrize the choice of imputation method.","The sentiment of the review is mixed, with both positive and negative aspects highlighted. The reviewer acknowledges the clear definition of the task, interesting baselines, and extensive testing as positives, which suggests a somewhat positive sentiment. However, the negatives, such as typos, misplaced sections, and unsubstantiated claims, along with the reviewer's overall conclusion that the paper should not be accepted without changes, indicate a critical stance. The sentiment is therefore not entirely negative but shows significant criticism, warranting a score closer to neutral but on the negative side. The language used in the review is formal and constructive, with specific recommendations and a focus on the paper's content rather than personal remarks. The reviewer's tone is critical but not rude, indicating a high level of politeness in academic discourse.",-30,80
"This paper presents a new type of language model that treats entity references as latent variables. The paper is structured as three specialized models for three applications: dialog generation with references to database entries, recipe generation with references to ingredients, and text generation with coreference mentions. Despite some opaqueness in details that I will discuss later, the paper does a great job making the main idea coming through, which I think is quite interesting and definitely worth pursuing further. But it seems the paper was rushed into the deadline, as there are a few major weaknesses. The first major weakness is that the claimed latent variables are hardly latent in the actual empirical evaluation. As clarified by the authors via pre-review QAs, all mentions were assumed to be given to all model variants, and so, it would seem like an over-claim to call these variables as latent when they are in fact treated as observed variables. Is it because the models with latent variables were too difficult to train right? A related problem is the use of perplexity as an evaluation measure when comparing reference-aware language models to vanilla language models. Essentially the authors are comparing two language models defined over different event space, which is not a fair comparison. Because mentions were assumed to be given for the reference-aware language models, and because of the fact that mention generators are designed similar to a pointer network, the probability scores over mentions will naturally be higher, compared to the regular language model that needs to consider a much bigger vocabulary set. The effect is analogous to comparing language models with aggressive UNK (and a small vocabulary set) to a language models with no UNK (and a much larger vocabulary set). To mitigate this problem, the authors need to perform one of the following additional evaluations: either assuming no mention boundaries and marginalizing over all possibilities (treating latent variables as truly latent), or showing other types of evaluation beyond perplexity, for example, BLEU, METEOR, human evaluation etc on the corresponding generation task. The other major weakness is writing in terms of technical accuracy and completeness. I found many details opaque and confusing even after QAs. I wonder if the main challenge that hinders the quality of writing has something to do with having three very specialized models in one paper, each having a lot of details to be worked out, which may have not been extremely important for the main story of the paper, but nonetheless not negligible in order to understand what is going on with the paper. Perhaps the authors can restructure the paper so that the most important details are clearly worked out in the main body of the paper, especially in terms of latent variable handling — how to make mention detection and conference resolution truly latent, and if and when entity update helps, which in the current version is not elaborated at all, as it is mentioned only very briefly for the third application (coreference resolution) without any empirical comparisons to motivate the update operation.","The sentiment of the review is somewhat mixed but leans towards the negative due to the identification of major weaknesses and areas of confusion in the paper. The reviewer acknowledges the interesting main idea but criticizes the execution and clarity, suggesting that the paper was rushed. The language used is polite and constructive, focusing on how the paper could be improved rather than dismissing the work outright. The reviewer uses phrases like 'does a great job' and 'definitely worth pursuing further' which are positive, but these are offset by the critical analysis that follows.",-30,80
"The paper experimentally investigates a slightly modified version of label smoothing technique for neural network training, and reports results on various tasks. Such smoothing idea is not new, but was not investigated previously in wide range of machine learning tasks. Comments: The paper should report the state-of-the-art results for speech recognition tasks (TIMIT, WSJ), even if models are not directly comparable. The error back-propagation of label smoothing through softmax is straightforward and efficient. Is there an efficient solution for BP of the entropy smoothing through softmax? Although the classification accuracy could remain the same, the model will not estimate the true posterior distribution with this kind of smoothing. This might be an issue in complex machine learning problems where the decision is made on higher level and based on the posterior estimations, e.g. language models in speech recognition. More motivation is necessary for the proposed smoothing.","The sentiment of the review appears to be constructive and neutral, as the reviewer acknowledges the work done on the label smoothing technique and its application to various tasks, but also points out areas that require improvement or further investigation. There is no overt praise or criticism, suggesting a balanced view. The language used is formal and academic, with no use of slang or offensive language, indicating a high level of politeness. The reviewer provides clear and specific recommendations without any negative tone.",0,80
"This paper proposes a method for transfer learning, i.e. leveraging a network trained on some original task A in learning a new task B, which not only improves performance on the new task B, but also tries to avoid degradation in performance on A. The general idea is based on encouraging a model trained on A, while training on the new task B, to match fake targets produced by the model itself but when it is trained only on the original task A. Experiments show that this method can help in improving the result on task B, and is better than other baselines, including standard fine-tuning. General comments/questions: - As far as I can tell, there is no experimental result supporting the claim that your model still performs well on the original task. All experiments show that you can improve on the new task only. - The introduction makes a strong statements about the distilling logical rule engine into a neural network, which I find a bit misleading. The approach in the paper is not specific to transferring from logical rules (as stated in the Sec 2) and is simply relying on the rule engine to provide labels for unlabelled data. - One of the obvious baselines to compare with your approach is standard multi-task learning on both tasks A and B together. That is, you train the model from scratch on both tasks simultaneously (which sharing parameters). It is not clear this is the same as what is referred to in Sec. 8 as *joint training*. Can you please explain more clearly what you refer to as joint training? - Why can*t we find the same baselines in both Table 2 and Table 3? For example Table 2 is missing *joint training*, and Table 3 is missing GRU trained on the target task. - While the idea is presented as a general method for transfer learning, experiments are focused on one domain (sentiment analysis on SemEval task). I think that either experiments should include applying the idea on at least one other different domain, or the writing of the paper should be modified to make the focus more specific to this domain/task. Writing comments - The writing of the paper in general needs some improvement, but more specifically in the experiment section, where experiment setting and baselines should be explained more concisely. - Ensemble methodology paragraph does not fit the flow of the paper. I would rather explain it in the experiments section, rather than including it as part of your approach. - Table 1 seems like reporting cross-validation results, and I do not think is very informative to general reader.","The sentiment of the review appears to be constructive but critical. The reviewer acknowledges the method's potential for improving performance on a new task but points out several shortcomings and areas that lack evidence or clarity. The tone is not overtly negative but rather focused on providing constructive feedback for improvement. The language used is polite and professional, adhering to academic standards. The reviewer uses phrases like 'As far as I can tell,' 'I find a bit misleading,' and 'Can you please explain more clearly,' which are courteous ways of expressing doubt or requesting clarification. There is no use of rude or confrontational language.",-20,80
"The paper studies the impact of using customized number representations on accuracy, speed, and energy consumption of neural network inference. Several standard computer vision architectures including VGG and GoogleNet are considered for the experiments, and it is concluded that floating point representations are preferred over fixed point representations, and floating point numbers with about 14 bits are sufficient for the considered architectures resulting in a small loss in accuracy. The paper provides a nice overview of floating and fixed point representations and focuses on an important aspect of deep learning that is not well studied. There are several aspects of the paper that could be improved, but overall, I am leaned toward weak accept assuming that the authors address the issues below. 1- The paper is not clear that it is only focusing on neural network inference. Please include the word *inference* in the title / abstract to clarify this point and mention that the findings of the paper do not necessarily apply to neural network training as training dynamics could be different. 2- The paper does not discuss the possibility of adopting quantization tricks during training, which may result in the use of fewer bits at inference. 3- The paper is not clear whether in computing the running time and power consumption, it includes all of the modules or only multiply-accumulate units? Also, how accurate are these numbers given different possible designs and the potential difference between simulation and production? Please elaborate on the details of simulation in the paper. 4- The whole discussion about *efficient customized precision search* seem unimportant to me. When such important hardware considerations are concerned, even spending 20x simulation time is not that important. The exhaustive search process could be easily parallelized and one may rather spend more time at simulation at the cost of finding the exact best configuration rather than an approximation. That said, weak configurations could be easily filtered after evaluating just a few examples. 5- Nvidia*s Pascal GP100 GPU supports FP16. This should be discussed in the paper and relevant Nvidia papers / documents should be cited. More comments: - Parts of the paper discussing *efficient customized precision search* are not clear to me. - As future work, the impact of number representations on batch normalization and recurrent neural networks could be studied.","The sentiment of the review appears to be cautiously optimistic and constructive. The reviewer leans toward a weak accept, indicating a positive inclination, but also lists several areas for improvement, which suggests a balanced view. The language used is formal and constructive, with suggestions for improvement rather than harsh criticism, reflecting a polite tone. The reviewer uses phrases like 'nice overview' and 'important aspect' which are positive, but also phrases like 'could be improved' and 'not clear to me' indicating areas of concern. The overall tone is professional and aimed at helping the authors improve their work.",30,80
"This paper proposes a simple domain adaptation technique in which batch normalization is performed separately in each domain. Pros: The method is very simple and easy to understand and apply. The experiments demonstrate that the method compares favorably with existing methods on standard domain adaptation tasks. The analysis in section 4.3.2 shows that a very small number of target domain samples are needed for adaptation of the network. Cons: There is little novelty -- the method is arguably too simple to be called a “method.” Rather, it’s the most straightforward/intuitive approach when using a network with batch normalization for domain adaptation. The alternative -- using the BN statistics from the source domain for target domain examples -- is less natural, to me. (I guess this alternative is what’s done in the Inception BN results in Table 1-2?) The analysis in section 4.3.1 is superfluous except as a sanity check -- KL divergence between the distributions should be 0 when each distribution is shifted/scaled to N(0,1) by BN. Section 3.3: it’s not clear to me what point is being made here. Overall, there’s not much novelty here, but it’s hard to argue that simplicity is a bad thing when the method is clearly competitive with or outperforming prior work on the standard benchmarks (in a domain adaptation tradition that started with “Frustratingly Easy Domain Adaptation”). If accepted, Sections 4.3.1 and 3.3 should be removed or rewritten for clarity for a final version.","The reviewer's sentiment appears balanced, acknowledging the simplicity and effectiveness of the method while also critiquing the lack of novelty and suggesting removal or revision of certain sections. The language is constructive and focuses on the content rather than personal remarks, indicating a neutral to slightly positive sentiment. The reviewer's language is polite and professional, offering criticism without harsh language and providing clear recommendations for improvement.",50,80
"This paper was easy to read, the main idea was presented very clearly. The main points of the paper (and my concerns are below) can be summarized as follows: 1. synchronous algoriths suffer from some struggeling nodes, for which the algorithm has to wait. From my own experience, this has never happend for me on e.g. Amazon EC2 cloud, however, it happens on our own cluster at my university, if the cluster is shared and some users make some nodes very busy. So maybe if the nodes would be dedicated to just user*s job, it wouldn*t be such a big concer (I am not sure what kind of cluster was used to produce Figure 3 and 4). Also how many experiments have you run? In my own experience, most of the time I get the gradient on time from all nodes equality fast, but maybe just in less than 0.1% of iterations I observe that it took maybe twice as long for some node. Also the increasing shape of the curve is somehow implying some weird implementation of communication. Isn*t it only because you are somehow serialize the communication? And it would be maybe much faster if a *MPI_Reduce* would be used (even if we wait for the slowest guy)? 2. asynchronous algorithms are cutting the waiting time, however, the convergence speed may be slower. Moreover, those algorithms can be divergence it special care is not given to stale gradients. Also they have a nice guarantees for convex functions, but the non-convex DNN may cause pain. 3.they propose to take gradient from the first *N* workers out of *N+b* workers available. My concern here is that they focused only on the workers, but what if the *parameter server* will became to slow? What if the parameter server would be the bottleneck? How would you address this situation? But still if the number of nodes (N) is not large, and the deep DNN is used, I can imagine that the communciation will not take more than 30% of the run-time. My largest concern is with the experiments. Different batch size implies that different learning rate should be chosen, right? How did you tune the learning rates and other parameters for e.g. Figure 5 you provide some formulas in (A2) but clearly this can bias your Figures, right? meaning, that if you tune *gamma, eta* for each N, it could be somehow more representative? also it would be nicer if you run the experiment many times and then report average, best and worst case behaviour. because now it can be just coinsidence, right?","The reviewer's sentiment appears to be constructive and somewhat positive, as they acknowledge the clarity of the paper and its main idea. However, they also express concerns and suggest improvements, indicating a balanced view rather than outright enthusiasm or negativity. The language used is polite and professional, with the reviewer providing feedback in a respectful manner without any harsh or rude language. They use phrases like 'from my own experience' and 'I am not sure,' which soften the critique and show openness to discussion.",30,80
"The paper considers Grassmannian SGD to optimize the skip gram negative sampling (SGNS) objective for learning better word embeddings. It is not clear why the proposed optimization approach has any advantage over the existing vanilla SGD-based approach - neither approach comes with theoretical guarantees - the empirical comparisons show marginal improvements. Furthermore, the key idea here - that of projector splitting algorithm - has been applied on numerous occasions to machine learning problems - see references by Vandereycken on matrix completion and by Sepulchre on matrix factorization. The computational cost of the two approaches is not carefully discussed. For instance, how expensive is the SVD in (7)? One can always perform an efficient low-rank update to the SVD - therefore, a rank one update requires O(nd) operations. What is the computational cost of each iteration of the proposed approach?","The sentiment of the review appears to be critical and questioning the advantages of the proposed method over existing methods. The reviewer points out the lack of theoretical guarantees and only marginal empirical improvements. Additionally, the reviewer notes that the key idea has been previously applied and questions the computational cost without providing positive feedback or commendation. The language used is formal and academic, with no personal attacks or overly harsh wording, but it lacks positive reinforcement or encouragement, which is typical in constructive feedback.",-50,70
"This paper proposes a variety of techniques for visualizing learned generative models, focussing specifically on VAE and GAN models. This paper is somewhat challenging to assess since it doesn*t propose a new algorithm, model, application etc. On the one hand these techniques will be highly relevant to the generative modeling community and I think this paper deserves a wide audience. The techniques proposed are simple, well explained, and of immediate use to those working on generative models. However, I*m not sure the paper is appropriate for an ICLR conference track as it doesn*t provide any greater theoretical insights into sampling generative models and there are no comparisons / quantitative evaluations of the techniques proposed. Overall, I*m very much on the fence since I think the techniques are useful and this paper should be read by those interested in generating modeling. I would be willing to increase my core if the author could present a case for why ICLR is an appropriate venue for this work.","The reviewer's sentiment appears to be cautiously positive, acknowledging the relevance and usefulness of the techniques presented in the paper, while also expressing uncertainty about the paper's fit for the ICLR conference track due to a lack of theoretical insights and quantitative evaluations. The language used is polite and constructive, with no negative or rude remarks, and the reviewer expresses a willingness to reconsider their position if the author can justify the appropriateness of the venue for the work.",50,80
"The paper introduces supervised deep learning with layer-wise reconstruction loss (in addition to the supervised loss) and class-conditional semantic additive noise for better representation learning. Total correlation measure and additional insights from auto-encoder are used to derive layer-wise reconstruction loss and is further combined with supervised loss. When combining with supervised loss the class-conditional additive noise model is proposed, which showed consistent improvement over the baseline model. Experiments on MNIST and CIFAR-10 datasets while changing the number of training examples per class are done extensively. The derivation of Equation (3) from total correlation is hacky. Moreover, assuming graphical model between X, Y and Z, it should be more carefully derived to estimate H(X|Z) and H(Z|Y). The current proposal, encoding Z and Y from X and decoding from encoded representation is not really well justified. Is sigma in Equation 8 trainable parameter or hyperparameter? If it is trainable how it is trained? If it is not, how are they set? Does j correspond to one of the class? The proposed feature augmentation sounds like simply adding gaussian noise to the pre-softmax neurons. That being said, the proposed method is not different from gaussian dropout (Wang and Manning, ICML 2013) but applied on different layers. In addition, there is a missing reference (DisturbLabel: Regularizing CNN on the Loss Layer, CVPR 2016) that applied synthetic noise process on the loss layer. Experiments should be done for multiple times with different random subsets and authors should provide mean and standard error. Overall, I believe the proposed method is not very well justified and has limited novelty.","The reviewer's sentiment appears to be critical and points out several perceived shortcomings in the paper. The use of terms like 'hacky' and 'not really well justified' indicate a negative sentiment towards the work. However, the reviewer does acknowledge the consistent improvement over the baseline model, which prevents the sentiment from being extremely negative. The language used is direct and could be perceived as blunt, but it is not rude or disrespectful. It is typical of academic discourse to be straightforward in critiques. The reviewer uses technical language appropriate for a peer review and does not include personal attacks or unprofessional remarks.",-60,40
